Correct label,Predicted label,Adversarial label,L2 metric,Num queries,Time (s)
4,4,4,0.009934317320585,5000,111.716315984726
7,7,7,0.009999943897128,5000,111.688375711441
10,10,10,0.009750304743648,5000,112.162700891495
12,12,12,0.00997896771878,5000,111.801143169403
13,13,13,0.009959316812456,5000,112.732270240784
14,14,14,0.00999999511987,5000,113.385776519775
15,15,21,0.009825991466641,410,9.589778900146
17,17,17,0.009999983943999,5000,111.577732801437
19,19,19,0.009858339093626,5000,111.590093135834
20,20,20,0.009864481166005,5000,112.601690769196
21,21,21,0.009999020956457,5000,113.473475217819
22,22,22,0.009956554509699,5000,112.730094671249
23,23,23,0.009914981201291,5000,111.718817710876
24,24,24,0.009985287673771,5000,112.231013774872
26,26,26,0.010000008158386,5000,113.224389076233
36,36,26,0.009572824463248,3803,89.279137134552
45,45,45,0.009186159819365,5000,115.743826627731
48,48,48,0.009999986737967,5000,116.471174478531
49,49,49,0.010000016540289,5000,115.972614049912
52,52,52,0.009782302193344,5000,115.182039022446
53,53,53,0.009932605549693,5000,115.065772533417
54,54,54,0.00987812038511,5000,114.624480724335
56,56,56,0.009300027042627,5000,114.463890552521
58,58,58,0.009999990463257,5000,114.443633317947
62,62,62,0.00966252759099,5000,114.517743110657
64,64,64,0.00897425878793,5000,113.951101303101
66,66,66,0.009866580367088,5000,114.684741973877
68,68,68,0.009907960891724,5000,113.885825634003
69,69,69,0.009331487119198,5000,114.110609292984
75,75,75,0.009814225137234,5000,113.676881551743
77,77,77,0.009928193874657,5000,113.297171354294
79,79,79,0.009955441579223,5000,113.356027364731
80,80,80,0.009724945761263,5000,114.536257743835
81,81,187,0.009999983012676,4182,93.248030424118
82,82,82,0.009566741064191,5000,112.513121604919
83,83,83,0.009841346181929,5000,112.996734142303
85,85,85,0.009834046475589,5000,114.154547214508
86,86,86,0.009931297972798,5000,115.420401573181
89,89,89,0.00999999884516,5000,115.196129322052
91,91,91,0.00996480230242,5000,116.104960680008
92,92,92,0.009878416545689,5000,116.270493030548
98,98,98,0.009882317855954,5000,115.966360807419
99,99,99,0.009587553329766,5000,116.015407800674
103,103,466,0.009844359010458,1411,33.120382070541
104,104,104,0.009962714277208,5000,117.465955972672
130,130,130,0.009999512694776,5000,117.447376251221
131,131,131,0.009999999776483,5000,116.617348194122
132,132,132,0.009999986737967,5000,116.13330078125
137,137,137,0.009999996982515,5000,117.273430585861
142,142,142,0.009954346343875,5000,117.910053014755
146,146,146,0.009988687932491,5000,117.272006034851
153,153,646,0.009869675152004,3054,72.796805620193
154,154,154,0.00946547742933,5000,116.487177371979
158,158,158,0.009999997913837,5000,115.927809715271
159,159,159,0.009948207065463,5000,116.808577060699
162,162,162,0.00996323954314,5000,118.094044685364
165,165,165,0.009853802621365,5000,118.027281045914
166,166,166,0.00996666867286,5000,118.148384094238
167,167,167,0.009948806837201,5000,118.540721416473
168,168,168,0.009590738452971,5000,116.403151035309
169,169,169,0.009781228378415,5000,116.856858491898
170,170,170,0.009999997913837,5000,117.496507883072
177,177,177,0.009871608577669,5000,117.548202037811
181,181,181,0.009999993257225,5000,117.155027151108
184,184,184,0.009861594066024,5000,118.162521839142
185,185,185,0.009771088138223,5000,117.975192546844
188,188,397,0.009812832809985,1887,38.433609008789
189,189,189,0.009999991394579,5000,116.353132963181
190,190,190,0.009999987669289,5000,117.533314228058
192,192,192,0.00989877525717,5000,117.882711410522
194,194,194,0.009999996051192,5000,117.325464725494
195,195,195,0.009775446727872,5000,116.961823940277
196,196,196,0.009999976493418,5000,117.532506465912
197,197,197,0.009852682240307,5000,117.18443441391
198,198,111,0.009972115978599,213,5.665315151215
199,199,199,0.009451519697905,5000,117.230940580368
200,200,200,0.009999969042838,5000,117.537309646606
202,202,202,0.009996216744185,5000,116.902585506439
204,204,204,0.009999953210354,5000,115.508229494095
205,205,205,0.009837836027145,5000,115.341639280319
207,207,207,0.009936533868313,5000,115.56281042099
210,210,210,0.009941973723471,5000,115.746516942978
212,212,212,0.009760454297066,5000,115.687588214874
213,213,213,0.00996003113687,5000,116.49112868309
220,220,220,0.009837948717177,5000,116.277565956116
221,221,221,0.00992673356086,5000,115.848099470139
223,223,223,0.009771872311831,5000,116.214087963104
224,224,224,0.009500696323812,5000,115.682436704636
227,227,227,0.009973515756428,5000,116.148743629456
228,228,228,0.009999974630773,5000,115.465374708176
229,229,229,0.009338789619505,5000,114.989762306213
232,232,330,0.009976220317185,2833,66.850455284119
233,233,233,0.009958645328879,5000,114.558593511581
235,235,235,0.009807929396629,5000,114.265195608139
236,236,790,0.009926489554346,394,14.754965305328
239,239,239,0.00911608338356,5000,114.7998046875
240,240,240,0.009858187288046,5000,114.775806188583
242,242,242,0.009983194991946,5000,114.756474256516
243,243,243,0.009583208709955,5000,114.506026029587
246,246,246,0.009884428232908,5000,114.743974924088
248,248,248,0.009958198294044,5000,114.928688764572
249,249,249,0.009951007552445,5000,114.565281867981
250,250,250,0.010000000707805,5000,114.618908405304
251,251,251,0.009978451766074,5000,115.409458875656
258,258,258,0.009999977424741,5000,114.932039499283
265,265,265,0.00997331738472,5000,115.258233785629
266,266,266,0.009748532437,5000,55.65866899
268,268,268,0.009823489002883,5000,81.7359213829041
269,269,269,0.009982105344534,5000,87.4624807834625
270,270,270,0.009663980454,5000,59.39091253
272,272,272,0.009937322698534,5000,87.2390184402466
276,276,276,0.009845281951,5000,55.46105528
277,277,277,0.009365899488,5000,56.03084612
280,280,280,0.008647070266,5000,59.70823169
281,281,281,0.010000003501773,5000,86.9209766387939
282,282,282,0.009904651902616,5000,87.4533259868622
285,285,285,0.009981743060052,5000,87.3896284103394
286,286,286,0.009819352068007,5000,86.8998737335205
287,287,287,0.009795343859,5000,81.0103416442871
289,289,289,0.009961972013,5000,57.52105284
292,292,292,0.009504986926913,5000,87.3756623268127
295,295,295,0.009999634698033,5000,87.5832514762879
296,296,296,0.009980658069,5000,56.40019345
297,297,297,0.009776678867638,5000,87.5077183246613
298,298,298,0.009896445088089,5000,87.7815208435059
299,299,299,0.009917096235,5000,56.67582273
302,302,302,0.009990507737,5000,56.98180938
306,306,306,0.009943792596,5000,56.12205744
312,312,312,0.009711117483675,5000,88.2230598926544
313,313,313,0.009458903412,5000,90.4925336837769
314,314,314,0.009837497025728,5000,88.5131223201752
322,322,322,0.009794731624424,5000,87.9117248058319
327,327,185,0.009985110722482,2135,48.3345563411713
329,329,329,0.009878267534077,5000,88.0374069213867
330,330,330,0.009750019073,5000,87.402455329895
332,332,108,0.009861482307,3890,57.27494359
336,336,336,0.009555518627167,5000,88.1445784568787
337,337,337,0.009992762468755,5000,87.8663029670715
338,338,338,0.009747910313308,5000,88.102258682251
341,341,341,0.009647102095187,5000,87.8122751712799
343,343,343,0.009995401837,5000,56.67403388
344,344,344,0.009795973077,5000,59.86652207
345,345,345,0.009999958798289,5000,88.2632963657379
347,347,347,0.009999985806644,5000,89.2412748336792
351,351,351,0.009154327213764,5000,88.7988691329956
354,354,354,0.009925602935,5000,56.78620362
355,355,355,0.009750586003,5000,56.13395047
356,356,356,0.009999999776,5000,57.00516534
357,357,381,0.009708202444,122,1.499523163
358,358,358,0.00981312058866,5000,88.6100633144379
366,366,366,0.009918114170432,5000,86.3397438526154
368,368,368,0.009930095635,5000,56.30859852
370,370,370,0.009264846332,5000,57.34752512
371,371,371,0.009892944246531,5000,86.92360663414
373,373,373,0.009833199903369,5000,90.2830760478973
374,374,374,0.00999284721911,5000,90.1387145519257
375,375,375,0.009975451044738,5000,89.4832408428192
377,377,377,0.008342755958438,5000,90.317129611969
378,378,286,0.009132432751,2997,53.35737419
