Correct label,Predicted label,Adversarial label,L2 metric,Num queries,Time (s)
4,4,5,0.05288066342473,10,1.50140190124512
7,7,552,0.058899309486151,11,1.5224130153656
18,18,18,0.05970700458,5000,512.1381431
20,20,20,0.059766806662083,5000,621.587486743927
21,21,21,0.059965685009956,5000,626.290463924408
24,24,24,0.059978865087032,5000,630.824637413025
26,26,1,0.059987042099238,383,46.6102247238159
42,42,150,0.059668283909559,865,107.37609744072
46,46,41,0.059779245406389,99,12.2076466083527
48,48,93,0.056577552109957,900,113.065885782242
49,974,646,0.059999842196703,248,30.5735659599304
50,148,403,0.052144445478916,11,1.51261615753174
51,51,51,0.056995537132025,5000,621.804396152496
52,52,26,0.059821058064699,539,66.8853883743286
56,56,56,0.059752989560366,5000,633.942348003388
58,58,1,0.059999991208315,225,27.9421198368072
60,60,62,0.05943957716,2452,249.0165453
62,62,62,0.059631004929543,5000,629.931887388229
64,64,64,0.050075471401215,5000,626.120103359222
67,67,67,0.05987086892128,5000,631.045289754868
68,32,289,0.0599238649,146,14.78417993
69,692,923,0.058478344231844,10,1.40912985801697
85,85,92,0.059945330023766,91,11.5351707935333
103,103,397,0.058099690824747,1123,140.033574581146
104,104,284,0.059847105294466,34,4.34263110160828
111,111,971,0.059986915439367,66,8.34382128715515
130,130,130,0.059964403510094,5000,629.564523935318
153,153,700,0.0571291782,1019,103.4422579
154,154,332,0.059927240014076,25,6.03977203369141
158,158,253,0.05998588353,424,43.52758956
159,159,243,0.059989161789417,1410,327.836647987366
165,165,163,0.059879001230002,3270,759.917220115662
170,170,169,0.05998906493187,666,152.23704123497
177,177,177,0.059971518814564,5000,1157.96343660355
188,188,188,0.05992303416,5000,506.9280264
197,197,206,0.059642668813467,24,5.66782236099243
200,200,200,0.059865616261959,5000,1132.31729745865
203,203,356,0.056574579328299,3262,728.698305368424
209,209,209,0.05976153165102,5000,1129.70140337944
210,210,348,0.059983424842358,235,53.0388541221619
213,213,213,0.05593702942133,5000,1141.07221317291
223,223,227,0.059817209839821,1502,342.922415733337
229,229,267,0.05802607908845,1221,275.507748126984
233,233,106,0.05972570553,89,9.30137229
240,240,238,0.05652290955,27,3.098534346
250,250,249,0.060000006109476,355,80.0427494049072
251,251,251,0.059753496199846,5000,507.932811260223
263,263,151,0.036644712090492,812,85.7450883388519
264,264,253,0.05974409729,95,9.931626797
265,265,964,0.059354204684496,14,1.5775830745697
266,266,266,0.057186458259821,5000,531.64809346199
272,272,272,0.05502974241972,5000,523.042667865753
276,276,351,0.05973002315,3145,317.8976302
278,278,278,0.056480746716261,5000,507.575337171555
280,280,171,0.058771777898073,36,3.73689103126526
281,281,285,0.059994675219059,1606,160.576149940491
289,289,287,0.059993043541908,339,33.6947758197784
295,295,295,0.05982881039,5000,524.2889507
299,299,193,0.059164691716433,11,1.30013561248779
312,314,312,0.051730066537857,18,2.03512644767761
327,327,693,0.05854756385088,40,4.22499322891235
330,330,106,0.059829920530319,570,57.6227204799652
336,336,336,0.057580422610045,5000,503.198828458786
341,341,341,0.057276006788015,5000,503.325250387192
343,343,344,0.059481084346771,1792,178.773724079132
344,344,344,0.054648961871862,5000,505.194803714752
345,345,347,0.059723097831011,50,5.19352698326111
346,346,346,0.059885691851378,5000,500.155099153519
352,352,972,0.059999484568834,57,6.14246106147766
356,356,172,0.05974392965,3200,332.6037543
357,374,382,0.058348566293717,10,1.15981817245483
358,358,359,0.059998489916325,293,29.7831199169159
372,372,250,0.059999991208315,521,53.2880256175995
375,375,388,0.05999818072,1357,141.7547557
377,377,377,0.057421337813139,5000,502.136127233505
386,386,101,0.059997532516718,60,5.91790986061096
400,439,787,0.0593098551,2250,232.9104474
413,413,471,0.059998944401741,150,15.1559431552887
418,418,744,0.05945416167,3027,311.2406278
419,419,879,0.059905879199505,185,18.0412681102753
431,431,516,0.059991527348757,56,5.69131755828857
434,434,452,0.05990350246,1725,180.0232444
478,478,519,0.059583328664303,2161,215.381923437119
482,482,848,0.059683743864298,645,66.4666154384613
484,484,701,0.0599597618,202,21.16461158
492,492,492,0.056086897850037,5000,520.303491830826
504,504,861,0.059858903288841,4548,1020.80310225487
512,512,584,0.057926788926125,12,2.95221257209778
527,782,527,0.04125777259469,13,1.42750263214111
531,531,719,0.058872029185295,13,1.48949956893921
549,549,769,0.059927247464657,52,5.40736484527588
554,554,971,0.059988409280777,921,94.3337957859039
563,563,696,0.059999845921993,704,71.4201455116272
567,567,909,0.059872947633267,295,30.1810665130615
574,574,728,0.059994645416737,789,78.6293513774872
587,587,473,0.059042230248451,2758,276.289377212524
591,591,679,0.059886544942856,2768,278.9549036026
595,595,660,0.059920277446509,941,94.2807824611664
600,600,417,0.059259504079819,56,5.7939875125885
615,615,615,0.05997596308589,5000,507.736849308014
616,616,728,0.058707807213068,13,1.48643350601196
619,619,905,0.059594005346298,560,56.8825287818909
623,623,696,0.059190649539232,15,1.65694689750671
628,628,628,0.05998145416,5000,527.2576563
631,631,804,0.059685129672289,740,74.5144610404968
633,633,570,0.059638440608978,108,11.1127543449402
636,414,569,0.059972327202559,1055,108.548462867737
638,639,638,0.059884712100029,46,4.80081152915955
649,649,649,0.059977389872074,5000,518.065768957138
657,657,657,0.05983080714941,5000,504.907248258591
664,851,664,0.0599735193,28,3.021380186
667,667,754,0.059983376413584,119,12.2409312725067
669,669,971,0.059405937790871,15,1.6129002571106
679,679,969,0.059564284980297,2270,230.380231142044
681,681,745,0.059949398040772,29,3.05354022979736
691,691,643,0.059940993785858,829,85.3666937351227
701,701,879,0.059956599026918,367,37.7186958789825
708,708,971,0.059426546096802,377,38.9226965904236
719,719,928,0.059913620352745,1164,119.270670413971
731,731,861,0.0599799528718,827,85.7443931102753
745,745,745,0.059848438948393,5000,499.498062372208
755,755,405,0.059971082955599,514,53.5250053405762
772,772,456,0.05995100364089,976,101.208657264709
774,774,115,0.059999112039805,753,76.4107043743134
775,775,869,0.05999269336,86,8.73261714
782,782,412,0.058419119566679,10,1.27394223213196
788,788,905,0.059809353202582,1391,141.289821624756
793,793,971,0.05609797314,13,1.60816884
798,798,674,0.059716183692217,1057,106.860909938812
809,925,809,0.059943232685328,1350,135.415312051773
816,816,784,0.059946373105049,1406,143.727962017059
824,824,824,0.05816884339,5000,525.0518482
828,618,971,0.05348075554,17,1.983075142
831,831,508,0.057747036218643,10,1.20765781402588
833,833,871,0.059998087584972,225,23.8520557880402
834,834,834,0.059854313731194,5000,530.816138267517
841,841,697,0.056299638003111,10,1.32924938201904
848,848,592,0.05973407253623,1886,193.282687664032
861,861,435,0.059995077550411,709,72.2341456413269
885,885,714,0.059796690940857,1650,168.094157218933
889,889,504,0.059409022331238,88,8.93893170356751
892,892,904,0.059288751333952,12,1.3782811164856
893,893,674,0.059410501271486,142,14.7612588405609
899,899,859,0.059542119503021,45,4.99978137016296
903,903,643,0.05979709327,1222,128.7119145
907,907,440,0.059962052851915,769,99.3861019611359
908,908,970,0.05995503813,1967,206.3531199
928,928,968,0.05956582353,70,7.392370701
939,939,943,0.059713616967201,883,113.888004541397
945,945,943,0.059799365699291,1727,218.135449647903
947,947,969,0.059953335672617,179,22.3095407485962
950,950,809,0.054536893963814,10,1.47820401191711
961,961,793,0.059392166640291,381,48.348079443
976,976,978,0.0599683560431,305,42.2951459884644
977,977,977,0.059910263866186,5000,686.370401144028
978,978,978,0.059966884553433,5000,688.054453849793
999,999,786,0.05825325474143,10,1.64614987373352
