Correct label,Predicted label,Adversarial label,L2 metric,Num queries,Time (s)
0,0,389,0.04999640956521,984,11.9830000400543
1,1,393,0.049994070082903,788,9.71765494346619
2,2,3,0.049975961446762,252,3.13778686523437
3,3,2,0.04999935254,418,4.837655067
4,4,115,0.044706139713526,10,0.208403587341309
5,5,855,0.049992889165878,455,5.67345285415649
6,6,2,0.049958024173975,298,3.74948811531067
7,7,749,0.045422874391079,10,0.218885898590088
8,8,23,0.04999403283,120,1.52495718002319
9,9,9,0.049935299903154,5000,59.5333576202393
10,10,12,0.049962732940912,81,1.06251502037048
11,11,11,0.04988010228,5000,55.50738192
12,12,92,0.049962032586336,276,3.58054327964783
13,13,94,0.049712359905243,81,1.10938715934753
14,14,17,0.050000004470348,189,2.47293043136597
15,15,94,0.049983650445938,37,0.598068237304688
16,16,92,0.04996013641,195,2.317666769
17,17,92,0.049890834838152,50,0.728211641311646
18,18,96,0.049983989447355,151,2.01633143424988
19,19,94,0.049891170114279,29,0.450843334197998
20,20,94,0.049997143447399,62,0.871129035949707
21,21,94,0.049967598170042,53,0.779151678085327
22,22,23,0.049992255866528,224,2.83158302307129
23,23,93,0.049892146140337,188,2.43733310699463
24,24,94,0.049999888986349,52,0.748645782470703
26,26,29,0.049938030540943,85,1.16775822639465
27,27,42,0.048936504870653,484,6.1011049747467
29,29,108,0.04995201156,675,7.620714188
30,30,32,0.04981159046,3110,34.34822392
31,31,32,0.04999995232,860,9.789431572
32,32,30,0.049997545778751,224,2.77776741981506
33,33,36,0.049996007233858,384,4.74373841285706
34,34,6,0.049875769764185,94,1.24654603004456
36,36,35,0.049886636435986,148,1.9029004573822
38,38,115,0.050000060349703,33,0.5291588306427
39,39,39,0.0500000082,5000,55.309443
40,40,46,0.049992885440588,232,2.96148157119751
41,41,57,0.049973215907812,269,3.41839170455933
42,42,84,0.049720998853445,422,5.37800002098084
43,43,39,0.049999479204416,522,6.60865926742554
44,44,41,0.049993291497231,602,7.65662789344788
45,45,58,0.049973338842392,447,5.63655614852905
46,46,42,0.04987496137619,45,0.676323652267456
48,48,39,0.049955308437347,70,1.0056095123291
49,49,84,0.044834684580565,273,3.52148723602295
51,51,124,0.049790769815445,2581,31.9117159843445
52,52,111,0.049987934529781,165,2.10829877853394
53,53,28,0.049999993294478,233,2.95302128791809
54,54,60,0.049992118030787,245,3.09498739242554
56,56,321,0.049762651324272,25,0.4416184425354
57,57,62,0.049999311566353,820,10.0610272884369
58,58,971,0.04959636554122,14,0.271124124526978
60,60,58,0.049968805164099,490,6.02917861938477
61,61,61,0.049897104501724,5000,61.8053150177002
62,62,32,0.049947276711464,119,1.60692167282105
63,63,397,0.049999985843897,108,1.47265911102295
64,64,55,0.049912970513105,167,2.23487710952759
66,66,115,0.049153953790665,10,0.234017610549927
67,67,61,0.049985591322184,271,3.54264307022095
68,68,289,0.048314619809389,10,0.228427886962891
69,69,692,0.049964405596256,92,1.28226828575134
70,70,304,0.049986146390438,1010,12.7728805541992
71,71,123,0.049988780170679,229,2.95716214179993
72,72,74,0.04995219409,470,5.459710121
73,73,73,0.049914445728064,5000,61.6644175052643
74,74,815,0.04976697639,963,10.83773899
75,75,77,0.049988701939583,163,2.19126415252686
76,76,76,0.049830231815577,5000,61.5748665332794
77,77,73,0.049990490078926,166,2.13559293746948
78,78,73,0.049990084022284,307,3.8537905216217
79,79,679,0.049992308020592,135,1.73037910461426
80,80,136,0.04974562675,269,3.177967072
81,81,94,0.049916505813599,186,2.38621640205383
82,82,199,0.04999566078186,204,2.61359047889709
83,83,136,0.049884874373674,204,2.61887693405151
85,85,12,0.049893945455551,20,0.367943286895752
86,86,82,0.049998100847006,393,5.10790514945984
87,87,84,0.049948751926422,725,9.224778175354
88,88,90,0.049937546253204,377,4.91024613380432
89,89,88,0.049978137016296,277,3.66876173019409
90,90,91,0.049892522394657,2261,28.4530920982361
91,91,136,0.04978422448,186,2.232259512
92,92,90,0.049706418067217,352,4.55812120437622
93,93,96,0.049999430775642,954,12.0671334266663
95,95,94,0.049959506839514,400,5.20943713188171
96,96,96,0.049885630607605,5000,61.1056408882141
97,97,84,0.049778886139393,1461,18.4249687194824
98,98,97,0.049991860985756,192,2.53845191001892
99,99,97,0.049944207072258,166,2.23495650291443
100,100,97,0.049995131790638,197,2.64528131484985
101,101,385,0.04999789968133,307,3.99523949623108
102,102,334,0.049660373479128,723,9.30464100837708
103,103,397,0.049860510975123,69,1.02789211273193
104,104,298,0.050000041723251,242,3.17041659355164
105,105,104,0.04985683411,2088,23.20060849
106,106,362,0.0499993749,778,8.834192038
108,108,108,0.0499510169,5000,111.6823986
109,109,109,0.04989343136549,5000,61.3713903427124
111,111,971,0.049966603517532,94,1.36586785316467
112,112,125,0.04995300993,2251,25.15822482
113,113,114,0.04994532466,1745,38.93912745
114,114,28,0.049722380936146,266,3.63976001739502
115,115,115,0.04971908405,5000,54.90203118
116,116,116,0.04997613654,5000,55.33002782
118,118,121,0.049992132931948,1350,16.8659338951111
119,119,119,0.04985946044,5000,54.52026105
120,120,115,0.049919836223126,398,5.00330257415772
121,121,124,0.04995345324,665,7.494185925
122,122,124,0.049957539886236,916,11.817049741745
125,125,363,0.049976944923401,1595,20.1789605617523
126,126,971,0.04992588609457,273,3.66268634796143
127,127,128,0.04974352568388,604,7.89180493354797
128,128,128,0.049848269671202,5000,61.8957533836365
129,129,309,0.04999238625,423,4.935253859
130,130,108,0.049654997885227,121,1.64904999732971
131,131,134,0.049953848123551,227,3.00695204734802
132,132,129,0.050000015646219,144,1.99952554702759
134,134,130,0.0499287545681,754,9.84228205680847
135,135,141,0.04997917265,1851,20.9249711
137,137,136,0.049880906939507,35,0.632748603820801
138,138,84,0.050000008195639,129,1.76321291923523
139,139,140,0.04992388188839,543,7.01683616638184
140,140,94,0.049999974668026,155,2.16949152946472
141,141,94,0.049983240664005,326,4.3704879283905
142,142,129,0.049976866692305,333,4.39379549026489
143,143,128,0.049999918788672,524,6.92926144599915
144,144,129,0.049981504678726,374,4.96642065048218
145,145,373,0.04999083653,487,11.07778692
