Correct label,Predicted label,Adversarial label,L2 metric,Num queries,Time (s)
0,0,116,0.310295969247818,5000,366.988694667816
1,1,376,0.220632374286652,5000,371.32088470459
2,2,147,0.111428998410702,5000,374.107582807541
3,3,149,0.356415063142776,5000,383.489758253098
4,4,5,0.115854606032372,5000,359.714826107025
5,5,635,0.236875176429749,5000,376.080568552017
6,6,5,0.090853832662106,5000,356.302649021149
7,7,334,0.073180198669434,5000,376.960805654526
8,8,365,0.172040060162544,5000,373.101227998734
9,9,298,0.209981128573418,5000,374.598457336426
10,10,12,0.098316825926304,5000,372.11890912056
11,11,955,0.435681790113449,5000,373.543032884598
12,12,92,0.270941555500031,5000,378.459164381027
13,13,6,0.23337584733963,5000,370.886241436005
14,14,741,0.175068452954292,5000,363.031270027161
15,15,86,0.20363487303257,5000,373.40762591362
16,16,80,0.210407763719559,5000,365.4644780159
17,17,16,0.162336006760597,5000,377.846226453781
18,18,148,0.341213375329971,5000,372.334961891174
19,19,20,0.17645925283432,5000,362.920392036438
20,20,66,0.224819540977478,5000,370.531774282455
21,21,103,0.215927734971046,5000,375.012023925781
22,22,21,0.210643976926804,5000,375.00403046608
23,23,21,0.177686586976051,5000,369.996140003204
24,24,81,0.188940867781639,5000,368.842398643494
25,25,28,0.331015765666962,5000,379.498429059982
26,26,32,0.096900172531605,5000,373.303313016891
27,27,608,0.298598378896713,5000,376.895010709763
28,28,300,0.300763577222824,5000,374.770149469376
29,29,851,0.266007900238037,5000,367.217696666717
30,30,32,0.1983762383461,5000,374.309207677841
31,31,47,0.058818858116865,5000,364.422419548035
32,32,26,0.319185078144073,5000,378.710567951202
33,33,163,0.142557069659233,5000,368.138088226318
34,34,103,0.252111911773682,5000,376.678200006485
35,35,69,0.35065084695816,5000,375.366168737411
36,36,47,0.220259681344032,5000,379.165782213211
37,37,47,0.315970867872238,5000,375.46360373497
38,38,290,0.188435345888138,5000,359.630839824676
39,39,48,0.375329583883285,5000,377.984584093094
40,40,47,0.139279559254646,5000,353.394655704498
41,41,68,0.263094663619995,5000,367.558537006378
42,42,80,0.195739731192589,5000,360.682505607605
43,43,160,0.262580275535583,5000,358.855527877808
44,44,41,0.170368999242783,5000,363.830444574356
45,45,67,0.224039927124977,5000,360.487134695053
46,46,41,0.028585040941835,5000,357.841955184936
47,47,109,0.432390600442886,5000,356.994054555893
48,48,36,0.162525042891502,5000,358.959444046021
49,49,646,0.085085064172745,5000,356.665629148483
50,50,224,0.202240213751793,5000,351.478731870651
51,51,347,0.191447868943214,5000,357.553161621094
52,52,111,0.14676408469677,5000,366.16796708107
53,53,633,0.15656241774559,5000,352.265820264816
54,54,68,0.161046832799912,5000,351.003660917282
55,55,47,0.317964613437653,5000,360.568671703339
56,56,26,0.12993486225605,5000,360.486704111099
57,57,73,0.23891319334507,5000,365.862614154816
58,58,142,0.065819725394249,5000,358.544486284256
59,59,111,0.916236877441406,5000,359.606022596359
60,60,62,0.150819540023804,5000,356.284849405289
61,61,68,0.284311085939407,5000,359.354522228241
62,62,32,0.185552671551704,5000,363.617338895798
63,63,397,0.286213010549545,5000,355.452343463898
64,64,63,0.079673163592815,5000,344.319277048111
65,65,657,0.307181477546692,5000,360.17570400238
66,66,106,0.251327604055405,5000,359.298728942871
67,67,39,0.133822619915009,5000,364.88165307045
68,68,996,0.049974732100964,5000,360.915992259979
69,69,686,0.139376178383827,5000,362.171140670776
70,70,318,0.314111441373825,5000,364.153185129166
71,71,69,0.237689048051834,5000,366.931352138519
72,72,73,0.283771902322769,5000,361.384538888931
73,73,439,0.556077837944031,5000,364.120007038116
74,74,73,0.006498428992927,4320,305.888188123703
75,75,310,0.184358358383179,5000,359.613255977631
76,76,996,0.220304921269417,5000,352.870169401169
77,77,73,0.092530250549316,5000,360.639291524887
78,78,111,0.29376620054245,5000,379.713590145111
79,79,126,0.134532675147057,5000,369.534958362579
80,80,792,0.304161995649338,5000,383.363885164261
81,81,34,0.132500246167183,5000,367.70076751709
82,82,996,0.131166636943817,5000,369.87321805954
83,83,343,0.16966524720192,5000,369.521930217743
84,84,805,0.551331043243408,5000,379.649764060974
85,85,81,0.131071850657463,5000,378.190315485001
86,86,83,0.283628642559052,5000,377.566246509552
87,87,335,0.239432081580162,5000,372.408853054047
88,88,302,0.24710202217102,5000,376.139930248261
89,89,335,0.202641874551773,5000,370.859698057175
90,90,91,0.151932924985886,5000,376.286177158356
91,91,80,0.154263854026794,5000,365.559761285782
92,92,313,0.142790913581848,5000,364.444519996643
93,93,384,0.28935632109642,5000,377.37735247612
94,94,103,0.599642634391785,5000,372.810026407242
95,95,10,0.179378598928452,5000,373.034787893295
96,96,955,0.249219790101051,5000,370.601293087006
97,97,95,0.359212845563889,5000,366.657527923584
98,98,261,0.276138454675674,5000,373.655571222305
99,99,138,0.179098069667816,5000,378.479161977768
100,100,63,0.280628025531769,5000,375.387289047241
101,101,295,0.406129121780396,5000,382.403077125549
102,102,334,0.329985022544861,5000,381.098019123077
103,103,361,0.263942003250122,5000,364.189538002014
104,104,996,0.148465231060982,5000,368.162157773972
105,105,364,0.245293989777565,5000,378.614188194275
106,106,203,0.4564089179039,5000,377.635135412216
107,107,735,0.479204744100571,5000,378.429449558258
108,108,260,0.180364638566971,5000,367.391081571579
109,109,5,0.113739915192127,5000,360.457609891891
110,110,824,0.405360162258148,5000,377.199006557465
111,111,508,0.687657177448273,5000,374.198201179504
112,112,5,0.141338869929314,5000,366.071738243103
113,113,771,0.288872748613358,5000,376.456954717636
114,114,26,0.164738342165947,5000,365.080940246582
115,115,973,0.24421401321888,5000,380.18367433548
116,116,109,0.197764918208122,5000,371.067281961441
117,117,944,0.651551961898804,5000,374.814878225327
118,118,109,0.095139846205711,5000,370.010412931442
119,119,118,0.503635168075562,5000,371.164873838425
120,120,730,0.196564897894859,5000,370.44281411171
121,121,932,0.199970692396164,5000,369.643833398819
122,122,310,0.354883849620819,5000,378.93816280365
123,123,111,0.347683995962143,5000,362.282635450363
124,124,994,0.287384331226349,5000,373.559951305389
125,125,428,0.200545683503151,5000,380.236963748932
126,126,220,0.256311357021332,5000,383.411139249802
127,127,128,0.184114322066307,5000,361.322448253632
128,128,94,0.537841796875,5000,370.564961433411
129,129,94,0.179446130990982,5000,377.814779996872
130,130,911,0.135759696364403,5000,374.183860063553
131,131,42,0.243086025118828,5000,366.194542646408
132,132,443,0.2371955960989,5000,375.747393369675
133,133,111,0.399822056293488,5000,379.467280626297
134,134,9,0.234889939427376,5000,367.491372585297
135,135,24,0.365294337272644,5000,362.671407461166
136,136,84,0.291586011648178,5000,368.121417045593
137,137,98,0.307923913002014,5000,376.704243421555
138,138,66,0.20914900302887,5000,372.688657283783
139,139,82,0.229010194540024,5000,377.766266345978
140,140,94,0.308768540620804,5000,372.711054563522
141,141,803,0.178662434220314,5000,367.628503084183
142,142,67,0.28802227973938,5000,380.59134721756
143,143,128,0.23867666721344,5000,372.387217760086
144,144,23,0.250894546508789,5000,377.20626449585
145,145,646,0.309951484203339,5000,369.435550451279
146,146,885,0.317505538463593,5000,380.209208488464
147,147,297,0.257243931293488,5000,371.328319072723
148,148,633,0.442260265350342,5000,384.999266386032
149,149,279,0.182563483715057,5000,373.338464021683
150,150,359,0.206454485654831,5000,375.077955961227
151,151,193,0.209719628095627,5000,386.505267858505
152,152,195,0.277046799659729,5000,370.617191553116
153,153,259,0.167066484689713,5000,365.395088434219
154,154,332,0.17412893474102,5000,369.785867214203
155,155,194,0.161623403429985,5000,364.131143093109
156,156,162,0.227507293224335,5000,369.73148727417
157,157,188,0.25343456864357,5000,368.314582586288
158,158,188,0.200007706880569,5000,385.213223695755
159,159,243,0.127261519432068,5000,369.420362234116
160,160,202,0.238801777362823,5000,379.562619924545
161,161,264,0.425402015447617,5000,375.597963809967
162,162,163,0.206323727965355,5000,373.910383462906
163,163,235,0.269294261932373,5000,372.776146888733
164,164,359,0.401438713073731,5000,380.940155267715
