Correct label,Predicted label,Adversarial label,L2 metric,Num queries,Time (s)
0,0,0,0.02994730324,5000,83.10689592
2,2,149,0.029999976977706,50,1.00703692436218
4,4,5,0.029926652088761,79,1.52653527259827
5,5,5,0.029943702742457,5000,90.6217730045319
6,6,5,0.029998438432813,38,0.810350179672241
7,7,361,0.02854884788394,10,0.269749402999878
8,8,8,0.02994160912931,5000,91.7120988368988
10,10,12,0.029957281425595,150,2.81584596633911
12,12,12,0.029999990016222,5000,90.7666006088257
13,13,10,0.030000027269125,438,8.16377282142639
14,14,442,0.029974658042193,245,4.67562174797058
15,15,95,0.029998362064362,179,3.43923950195312
16,16,16,0.02999906056,5000,81.49969411
17,17,16,0.029995201155543,156,2.93592524528503
18,18,96,0.02964533493,700,20.56049347
19,19,19,0.029803430661559,5000,90.9729101657868
20,20,20,0.029974246397615,5000,91.8811800479889
21,21,389,0.029766434803605,779,14.4325115680695
22,22,22,0.029807994142175,5000,92.3712658882141
23,23,23,0.029948014765978,5000,90.7616119384766
24,24,24,0.029999999329448,5000,91.5104656219483
26,26,32,0.029984619468451,33,0.723232507705689
27,27,27,0.029971214011312,5000,92.4745805263519
28,28,28,0.02997875772,5000,138.657608
29,29,29,0.02999331243,5000,81.39554071
30,30,30,0.02998136356,5000,83.75100923
31,31,32,0.029999986290932,274,5.04890894889832
34,34,34,0.029989121481776,5000,91.270938873291
36,36,36,0.02999214269,5000,83.49483204
38,38,38,0.02993475646,5000,80.88491178
40,40,47,0.029952069744468,191,3.64066052436829
41,41,41,0.02998893894,5000,84.73580837
42,42,801,0.02927508763969,520,9.70886039733887
43,43,43,0.029924483969808,5000,93.1158790588379
44,44,44,0.030000010505319,5000,92.5593819618225
45,45,45,0.029992520809174,5000,93.2168292999268
46,46,41,0.029567902907729,10,0.280678749084473
48,48,39,0.029976554214954,106,2.11113619804382
49,49,646,0.029973730444908,28,0.622130393981934
50,50,50,0.029799140989781,5000,93.3192284107208
51,51,51,0.029001764953137,5000,94.2121963500977
52,52,26,0.029038235545158,101,2.02530670166016
53,53,52,0.029989803209901,270,5.22462320327759
54,54,54,0.029993031173945,5000,92.1646010875702
56,56,58,0.029894836246967,26,0.606789350509644
58,58,337,0.0299824308604,73,1.4381639957428
60,60,60,0.02992446534,5000,81.98080945
62,62,62,0.029966965317726,5000,92.2181012630463
64,64,60,0.029631219804287,443,8.24205303192139
66,66,66,0.029864767566323,5000,92.041512966156
67,67,67,0.03000000305,5000,82.08216262
68,68,996,0.030000006780028,48,1.02627396583557
69,69,728,0.02999503351748,219,4.21974849700928
71,71,71,0.029994424432516,5000,93.7583394050598
72,72,72,0.029950179159641,5000,93.6374456882477
74,74,73,0.029968092218042,17,0.432016849517822
75,75,75,0.029940696433187,5000,93.8835754394531
76,76,76,0.029593851417303,5000,94.839873790741
77,77,73,0.029980052262545,50,1.08232688903809
79,79,111,0.029991764575243,885,16.5245530605316
80,80,80,0.02999457903,5000,82.97564125
81,81,86,0.030000006780028,1924,36.5133473873138
82,82,287,0.02972574159503,234,4.6244535446167
83,83,83,0.029995948076248,5000,93.8487188816071
85,85,80,0.029965637251735,165,3.30257558822632
87,87,87,0.029722871258855,5000,93.1138420104981
88,88,88,0.029885336756706,5000,93.7748897075653
89,89,89,0.029923874884844,5000,94.8351531028748
91,91,14,0.029705796390772,1001,19.2498545646667
92,92,92,0.029952885583043,5000,93.1143231391907
93,93,93,0.02989903092,5000,81.9923954
98,98,98,0.02985564619,5000,82.2250421
99,99,97,0.029437184333801,883,16.9525804519653
100,100,100,0.02999996394,5000,141.6454389
101,101,101,0.02999996393919,5000,94.8542807102203
103,103,0,0.029990389943123,48,1.06400656700134
104,104,104,0.029949389398098,5000,93.8253781795502
109,109,109,0.029975252225995,5000,93.0140130519867
111,111,111,0.029985506087542,5000,91.8014950752258
112,112,112,0.029887225478888,5000,93.4874322414398
114,114,114,0.029991142451763,5000,94.3717200756073
115,115,115,0.029896169900894,5000,93.8838450908661
118,118,118,0.02999737114,5000,84.08743691
125,125,125,0.02987897024,5000,83.56899071
126,126,126,0.02998536080122,5000,93.8380172252655
127,127,127,0.029758779332042,5000,93.5856258869171
129,129,129,0.02999314666,5000,83.00723958
130,130,108,0.029961388558149,614,11.7992725372314
131,131,136,0.029874894768,718,13.9420113563538
132,132,129,0.029953407123685,127,2.48124027252197
137,137,97,0.02999896556,201,3.433994293
138,138,138,0.029998935759068,5000,93.7381336688995
139,139,139,0.029999889433384,5000,94.1956305503845
140,140,140,0.02999833971,5000,83.45760798
141,141,141,0.02999615297,5000,82.34633422
142,142,141,0.02999567054,122,3.707273245
143,143,143,0.02997711301,5000,83.48223186
145,145,145,0.029979508370161,5000,95.0987696647644
146,146,146,0.029951134696603,5000,94.5164692401886
147,147,147,0.02996075898,5000,85.35512686
149,149,149,0.02999038249,5000,83.00123572
150,150,150,0.029838809743524,5000,94.0379376411438
151,151,151,0.02998794802,5000,81.34283042
153,153,203,0.029995439574123,385,7.46961975097656
154,154,283,0.028305055573583,1792,33.5886235237122
155,155,154,0.029624128714204,183,3.64084410667419
157,157,157,0.029989343136549,5000,94.5741748809814
158,158,188,0.02998260222,1714,49.11717296
159,159,168,0.02998660877347,180,3.5876088142395
160,160,226,0.029823139309883,606,11.5382084846497
162,162,162,0.029597718268633,5000,93.2988560199738
163,163,163,0.02991428039968,5000,94.8061645030975
165,165,163,0.029995428398252,275,5.31156349182129
166,166,166,0.02997828461,5000,142.8391197
167,167,167,0.029999954625964,5000,95.0749304294586
168,168,163,0.029975445941091,99,1.98967361450195
169,169,169,0.029985912144184,5000,94.093631029129
170,170,169,0.02999871969223,28,0.68757700920105
172,172,172,0.02998529002,5000,83.96471047
174,174,174,0.02999989874661,5000,94.3994629383087
176,176,176,0.029940908774734,5000,94.6061403751373
177,177,170,0.029999565333128,120,2.44027137756348
178,178,178,0.029999880120158,5000,94.0377469062805
179,179,254,0.029969114810228,24,0.600193023681641
180,180,180,0.02997833304,5000,84.09255815
181,181,181,0.029861671850085,5000,95.4212410449982
183,183,183,0.02984843217,5000,83.90387321
184,184,184,0.029976531863213,5000,94.8625175952911
185,185,185,0.029951864853501,5000,94.3898003101349
186,186,186,0.02981472574,5000,82.03209829
187,187,187,0.0298565235,5000,144.2752652
188,188,188,0.0299846828,5000,80.97098994
189,189,189,0.029948323965073,5000,94.1441178321838
190,190,190,0.02997979335,5000,83.00427175
191,191,191,0.029823694378138,5000,95.9569075107575
192,192,252,0.0299999602139,565,10.9042456150055
193,193,193,0.0297918953,5000,142.9260724
195,195,152,0.029855221509934,877,16.2411203384399
196,196,198,0.029920170083642,1574,28.8577144145966
197,197,206,0.02999746799469,76,1.55144476890564
198,198,198,0.0299766399,5000,82.12922668
199,199,199,0.02938069776,5000,82.21143699
200,200,194,0.029982179403305,234,4.5478048324585
202,202,202,0.02999919839,5000,83.10683918
203,203,257,0.029632298275828,529,9.95984029769897
204,204,204,0.02996146306,5000,81.7658
205,205,205,0.029952831566334,5000,93.0380611419678
206,206,206,0.029999991878867,5000,92.0088469982147
207,207,207,0.029980439692736,5000,91.7084722518921
209,209,211,0.029992101714015,47,1.07364988327026
210,210,349,0.029996726661921,442,8.48034572601318
211,211,211,0.02994363569,5000,82.09187841
212,212,275,0.02999995835,121,2.222954273
213,213,213,0.029952991753817,5000,93.099068403244
215,215,215,0.029988739639521,5000,92.7051894664765
217,217,152,0.029919791966677,152,2.97098541259766
219,219,220,0.02999869175,926,15.35615325
220,220,226,0.029411245137453,132,2.67810344696045
221,221,220,0.02999724261,187,3.216454268
222,222,222,0.02962272987,5000,82.17132998
223,223,227,0.029997263103724,410,7.93214535713196
224,224,224,0.029691683128476,5000,93.4089682102203
227,227,227,0.029968746006489,5000,92.1958501338959
228,228,228,0.029997831210494,5000,94.0857243537903
229,229,265,0.029036730527878,2166,40.4891278743744
230,230,231,0.029969478026033,888,16.9221580028534
232,232,227,0.029999991878867,193,3.77387595176697
233,233,252,0.029966345056892,224,4.39835953712463
234,234,234,0.029924232512713,5000,93.1867523193359
235,235,261,0.02996680327,2972,49.22581029
236,236,237,0.029999572783709,173,3.43115925788879
238,238,238,0.02994041704,5000,83.6873951
239,239,239,0.029949214309454,5000,93.3335256576538
240,240,238,0.030000027269125,75,1.58816862106323
241,241,241,0.02995579131,5000,142.2035091
242,242,242,0.02998835220933,5000,94.2085244655609
243,243,163,0.02657914907,1697,28.50364518
246,246,246,0.029779950156808,5000,93.4083588123321
248,248,250,0.029902303591371,511,9.85547471046448
249,249,249,0.02999955416,5000,83.28139234
250,250,249,0.029943410307169,335,6.63583612442017
251,251,246,0.030000014230609,265,5.22315454483032
253,253,253,0.029999803751707,5000,94.4925141334534
254,254,254,0.029987767338753,5000,93.2234904766083
258,258,259,0.030000010505319,65,1.42489981651306
259,259,261,0.02976742201,428,12.46612215
263,263,157,0.029954591766,24,0.682407855987549
264,264,253,0.029957177117467,918,17.1958677768707
265,265,266,0.029999941587448,67,1.4069766998291
266,266,267,0.029812561348081,1870,35.253741979599
267,267,267,0.02999995649,5000,83.8767767
269,269,271,0.02999967895,334,5.91838336
270,270,279,0.029985001310706,171,3.51361560821533
271,271,271,0.029999734833837,5000,95.7507870197296
272,272,280,0.029999103397131,300,6.01490259170532
273,273,273,0.02998895198,5000,82.59441257
275,275,275,0.029991893097758,5000,95.6806025505066
276,276,274,0.029999256134033,66,1.47404074668884
277,277,277,0.029918797314167,5000,94.8947563171387
278,278,278,0.029975747689605,5000,97.40678358078
279,279,230,0.029999999329448,149,3.05169296264648
280,280,269,0.03000000305,258,4.562926531
281,281,285,0.029999572783709,144,3.07749247550964
282,282,281,0.029998812824488,44,1.08807110786438
283,283,259,0.030000047758222,145,3.03804135322571
284,284,284,0.029989564791322,5000,95.1878957748413
285,285,285,0.029992058873177,5000,95.7318365573883
286,286,350,0.02999997698,145,2.603007555
287,287,974,0.02999999188,130,2.263516665
289,289,287,0.02978902496,119,2.105509281
291,291,274,0.029895992949605,2504,48.4955503940582
292,292,361,0.029999986290932,237,4.86408877372742
295,295,208,0.029931616038084,402,8.0769624710083
296,296,160,0.029977757483721,242,4.83751320838928
297,297,297,0.02995285951,5000,81.37691617
298,298,335,0.0269646924,824,13.64797759
299,299,334,0.029957983642817,22,0.661596775054932
301,301,301,0.029922541230917,5000,95.509889125824
302,302,302,0.02994518541,5000,142.2237222
304,304,304,0.02999619022,5000,141.6568296
305,305,958,0.029647819697857,60,1.47938871383667
306,306,300,0.029993815347552,246,5.01156854629517
308,308,308,0.029999971389771,5000,95.229975938797
309,309,309,0.029897721484304,5000,95.3757054805756
310,310,310,0.029993876814842,5000,94.9278478622437
312,312,311,0.029983133077622,531,10.6311421394348
313,313,313,0.0299852211,5000,97.7936699390411
314,314,124,0.029908120632172,598,11.940408706665
319,319,319,0.029974475502968,5000,96.2557134628296
